customer_id;name;nik_masked;email;phone;city;province;dob;gender;kyc_status;registration_date;referral_code
NBC0886;Putri Wardana;517180******;putri.wardana451@outlook.com;87694155945;Surabaya;Jawa Timur;07/08/2004;Female;pending;11/04/2022;REF-3208
NBC0887;Umi Permana;317197******;umi.permana800@hotmail.com;83360511716;Surabaya;Jawa Timur;17/08/2005;Female;verified;07/05/2022;REF-9811
NBC0888;Lia Wardana;337463******;lia.wardana322@yahoo.com;85218945590;Manado;Sulawesi Utara;01/01/1992;Female;verified;21/09/2024;REF-1405
NBC0889;Sinta Firmansyah;327348******;sinta.firmansyah544@outlook.com;82046648966;Medan;Sumatera Utara;26/04/1997;Female;verified;20/04/2024;REF-8140
NBC0890;Budi Firmansyah;357864******;budi.firmansyah886@outlook.com;85758097453;Medan;Sumatera Utara;17/08/1983;Male;pending;03/11/2024;
NBC0891;Gilang Wibowo;357843******;gilang.wibowo819@hotmail.com;85226540165;Bandung;Jawa Barat;29/01/2002;Male;verified;12/12/2023;REF-1879
NBC0892;Arif Zulkarnain;327333******;arif.zulkarnain122@yahoo.com;82427677462;Bandung;Jawa Barat;05/03/1989;Male;verified;18/05/2022;REF-2698
NBC0893;Putra Hartono;327157******;putra.hartono933@outlook.com;87860080179;Bali;Bali;27/02/1998;Male;pending;22/03/2024;REF-9102
NBC0894;Hani Suryadi;327132******;hani.suryadi592@outlook.com;85047264261;Jakarta;DKI Jakarta;09/08/1981;Female;verified;16/08/2022;
NBC0895;Jaka Susanto;337471******;jaka.susanto351@yahoo.com;85596807852;Medan;Sumatera Utara;13/07/1991;Male;verified;27/06/2023;
NBC0896;Gilang Sugiarto;167198******;gilang.sugiarto770@yahoo.com;87545400644;Bali;Bali;13/04/2004;Male;verified;23/01/2024;REF-8654
NBC0897;Hadi Suryadi;327124******;hadi.suryadi144@yahoo.com;82748979177;Padang;Sumatera Barat;10/11/1992;Male;verified;27/02/2023;REF-5808
NBC0898;Umi Maulana;127131******;umi.maulana32@yahoo.com;87862175080;Bogor;Jawa Barat;07/01/1978;Female;verified;03/03/2024;
NBC0899;Rina Mahendra;337414******;rina.mahendra396@yahoo.com;83882493534;Jakarta;DKI Jakarta;13/07/1975;Female;verified;15/03/2022;
NBC0900;Ratna Hartono;167118******;ratna.hartono733@hotmail.com;85784816524;Surabaya;Jawa Timur;26/05/1986;Female;rejected;05/06/2023;
NBC0901;Rina Susanto;327516******;rina.susanto846@yahoo.com;87517993781;Semarang;Jawa Tengah;13/09/1975;Female;verified;19/10/2023;REF-3020
NBC0902;Faisal Cahyadi;167194******;faisal.cahyadi262@hotmail.com;87996988290;Bekasi;Jawa Barat;23/09/1988;Male;pending;07/10/2023;REF-3176
NBC0903;Fitri Iskandar;127197******;fitri.iskandar141@outlook.com;85301986424;Surabaya;Jawa Timur;05/12/1980;Female;pending;22/02/2023;
NBC0904;Novi Halim;327376******;novi.halim242@yahoo.com;87121870629;Jakarta;DKI Jakarta;04/06/1984;Female;verified;20/12/2022;REF-9432
NBC0905;Winda Anwar;327328******;winda.anwar125@gmail.com;81023200186;Jakarta;DKI Jakarta;11/09/1995;Female;verified;07/06/2024;REF-1742
NBC0906;Intan Effendi;327525******;intan.effendi12@gmail.com;83356140384;Surabaya;Jawa Timur;28/04/1989;Female;verified;15/05/2023;REF-2393
NBC0907;Aisyah Santoso;127145******;aisyah.santoso432@yahoo.com;82546951003;Surabaya;Jawa Timur;04/10/1975;Female;verified;25/07/2024;
NBC0908;Joko Pratama;357845******;joko.pratama967@outlook.com;88967150066;Medan;Sumatera Utara;25/12/2004;Male;rejected;09/03/2024;REF-2507
NBC0909;Teguh Wardana;357848******;teguh.wardana889@gmail.com;88134078516;Jakarta;DKI Jakarta;19/07/2002;Male;verified;05/07/2023;
NBC0910;Jaka Pratama;357881******;jaka.pratama779@yahoo.com;85683482689;Jakarta;DKI Jakarta;29/04/2000;Male;unverified;09/04/2024;REF-8522
NBC0911;Jessica Lestari;167165******;jessica.lestari572@gmail.com;85879150596;Bali;Bali;07/02/1983;Female;verified;14/01/2024;REF-2270
NBC0912;Anita Saputra;517140******;anita.saputra130@gmail.com;81265789826;Surabaya;Jawa Timur;29/08/1975;Female;rejected;12/09/2023;
NBC0913;Siti Salim;327319******;siti.salim803@hotmail.com;83585177741;Bali;Bali;05/02/2005;Female;verified;10/10/2022;REF-7309
NBC0914;Dewi Hartono;167196******;dewi.hartono817@yahoo.com;83199626422;Jakarta;DKI Jakarta;27/04/1981;Female;verified;04/09/2024;REF-2219
NBC0915;Cahyo Susanto;357844******;cahyo.susanto939@yahoo.com;81854570568;Yogyakarta;DI Yogyakarta;02/09/1980;Male;verified;06/01/2022;
NBC0916;Wahyu Darmawan;317183******;wahyu.darmawan19@gmail.com;81635640723;Surabaya;Jawa Timur;06/02/1981;Male;pending;25/07/2023;
NBC0917;Joko Cahyadi;327381******;joko.cahyadi626@outlook.com;88400178822;Bali;Bali;25/11/2005;Male;verified;21/06/2023;
NBC0918;Gilang Yudha;327159******;gilang.yudha965@outlook.com;81710580119;Jakarta;DKI Jakarta;05/09/1991;Male;verified;03/01/2022;REF-8599
NBC0919;Fitri Setiawan;357833******;fitri.setiawan438@gmail.com;88053709230;Jakarta;DKI Jakarta;21/06/1976;Female;verified;04/08/2024;REF-8048
NBC0920;Umi Pratama;317171******;umi.pratama263@gmail.com;87948543298;Semarang;Jawa Tengah;04/01/1996;Female;pending;26/04/2024;REF-4495
NBC0921;Cindy Rahman;327386******;cindy.rahman264@outlook.com;85161982734;Bekasi;Jawa Barat;25/02/1999;Female;verified;19/06/2022;REF-2158
NBC0922;Umar Wijaya;327355******;umar.wijaya794@hotmail.com;82217435748;Jakarta;DKI Jakarta;08/11/1985;Male;verified;22/11/2023;
NBC0923;Jaka Santoso;327544******;jaka.santoso559@hotmail.com;81673983448;Jakarta;DKI Jakarta;31/07/1997;Male;verified;04/02/2023;REF-3897
NBC0924;Made Tanjung;347161******;made.tanjung937@yahoo.com;87055077406;Jakarta;DKI Jakarta;25/02/1991;Male;verified;08/07/2024;REF-6774
NBC0925;Zaki Maulana;337482******;zaki.maulana188@gmail.com;87085510740;Bandung;Jawa Barat;17/11/2004;Male;rejected;28/07/2022;
NBC0926;Dimas Hartono;127174******;dimas.hartono964@hotmail.com;81902547602;Yogyakarta;DI Yogyakarta;18/07/1982;Male;verified;18/02/2022;REF-7077
NBC0927;Vina Iskandar;327197******;vina.iskandar182@gmail.com;81227595002;Palembang;Sumatera Selatan;26/09/1993;Female;verified;14/04/2022;REF-2818
NBC0928;Dwi Permana;357893******;dwi.permana703@outlook.com;85950740717;Palembang;Sumatera Selatan;31/07/1983;Male;pending;22/09/2022;REF-1811
NBC0929;Winda Salim;317139******;winda.salim683@gmail.com;81064934039;Bandung;Jawa Barat;25/04/1980;Female;verified;07/01/2022;REF-3065
NBC0930;Maya Zulkarnain;317174******;maya.zulkarnain627@outlook.com;81184913599;Pekanbaru;Riau;26/10/1982;Female;verified;22/01/2025;REF-4991
NBC0931;Umi Mahendra;327315******;umi.mahendra371@hotmail.com;81006799006;Jakarta;DKI Jakarta;15/08/2000;Female;verified;27/05/2024;
NBC0932;Lia Santoso;327179******;lia.santoso397@hotmail.com;85403784233;Surabaya;Jawa Timur;31/07/2000;Female;unverified;15/08/2023;REF-7143
NBC0933;Ayu Pratama;327572******;ayu.pratama470@hotmail.com;82550325017;Bandung;Jawa Barat;13/07/1984;Female;verified;17/02/2024;REF-3130
NBC0934;Kartika Hakim;327168******;kartika.hakim551@outlook.com;82902923345;Semarang;Jawa Tengah;10/04/1979;Female;rejected;23/05/2022;REF-1523
NBC0935;Sinta Yudha;317155******;sinta.yudha251@gmail.com;88886843021;Jakarta;DKI Jakarta;19/12/1978;Female;rejected;26/02/2024;REF-4603
NBC0936;Prita Pratama;347196******;prita.pratama343@hotmail.com;83988759212;Surabaya;Jawa Timur;14/08/2001;Female;verified;17/05/2024;REF-7475
NBC0937;Nanda Yudha;327311******;nanda.yudha906@yahoo.com;85558214770;Yogyakarta;DI Yogyakarta;23/09/2001;Male;unverified;16/09/2022;REF-8289
NBC0938;Vino Maulana;337480******;vino.maulana7@yahoo.com;82621921581;Surabaya;Jawa Timur;05/06/1998;Male;verified;28/09/2024;
NBC0939;Mira Hartono;327523******;mira.hartono792@gmail.com;87638558819;Jakarta;DKI Jakarta;14/01/1989;Female;verified;07/08/2024;REF-8707
NBC0940;Bambang Hartono;327581******;bambang.hartono530@gmail.com;88053789318;Malang;Jawa Timur;04/11/1991;Male;verified;13/11/2022;REF-8857
NBC0941;Intan Iskandar;357849******;intan.iskandar888@gmail.com;88182272002;Bandung;Jawa Barat;22/09/1999;Female;verified;14/03/2023;REF-9792
NBC0942;Made Nugroho;327317******;made.nugroho259@gmail.com;83474328116;Malang;Jawa Timur;22/02/1991;Male;verified;06/02/2023;
NBC0943;Zulfa Pratama;327314******;zulfa.pratama650@yahoo.com;81423227752;Jakarta;DKI Jakarta;19/08/1979;Female;verified;15/05/2023;REF-4177
NBC0944;Hendra Nugroho;167121******;hendra.nugroho428@outlook.com;81646300593;Semarang;Jawa Tengah;26/09/1994;Male;verified;24/07/2024;REF-7518
NBC0945;Fitri Aditya;337426******;fitri.aditya787@gmail.com;88029161746;Tangerang;Banten;12/04/2002;Female;verified;25/03/2022;
NBC0946;Endra Budiman;337425******;endra.budiman967@gmail.com;83384196622;Medan;Sumatera Utara;15/06/2000;Male;unverified;16/06/2022;
NBC0947;Fajar Yudha;127111******;fajar.yudha514@gmail.com;83685667063;Banjarmasin;Kalimantan Selatan;03/09/1992;Male;pending;10/11/2022;REF-9390
NBC0948;Zahra Salim;317148******;zahra.salim596@outlook.com;83407663493;Bandung;Jawa Barat;29/01/1985;Female;verified;03/05/2024;REF-5952
NBC0949;Anita Maulana;127134******;anita.maulana133@yahoo.com;85261142436;Semarang;Jawa Tengah;06/11/2004;Female;verified;09/10/2022;
NBC0950;Sinta Ramadhan;347196******;sinta.ramadhan155@gmail.com;88880879919;Malang;Jawa Timur;13/04/1993;Female;verified;30/10/2022;REF-6097
NBC0951;Winda Setiawan;517183******;winda.setiawan700@hotmail.com;83338532472;Jakarta;DKI Jakarta;27/05/1991;Female;pending;28/04/2022;REF-4864
NBC0952;Oka Suryadi;317198******;oka.suryadi247@gmail.com;81587605457;Manado;Sulawesi Utara;06/07/1992;Male;unverified;05/07/2023;REF-8430
NBC0953;Cahyo Iskandar;357835******;cahyo.iskandar370@yahoo.com;85597466986;Surabaya;Jawa Timur;07/11/1977;Male;pending;01/06/2024;REF-5593
NBC0954;Joko Mahendra;347157******;joko.mahendra23@gmail.com;87594815269;Jakarta;DKI Jakarta;25/05/1981;Male;verified;24/10/2023;
NBC0955;Yusuf Wardana;347167******;yusuf.wardana187@gmail.com;82074235914;Bali;Bali;23/02/1983;Male;pending;28/02/2024;REF-5684
NBC0956;Yoga Susanto;167184******;yoga.susanto201@yahoo.com;82614543079;Surabaya;Jawa Timur;05/07/1993;Male;verified;27/03/2023;REF-8502
NBC0957;Arif Saputra;317178******;arif.saputra662@gmail.com;85852211587;Jakarta;DKI Jakarta;22/02/1979;Male;verified;30/07/2023;REF-4426
NBC0958;Yoga Iskandar;327365******;yoga.iskandar911@hotmail.com;83470173208;Bali;Bali;07/06/1993;Male;verified;01/12/2023;
NBC0959;Nadia Halim;127167******;nadia.halim136@hotmail.com;85563370140;Pontianak;Kalimantan Barat;19/12/2003;Female;pending;06/04/2022;
NBC0960;Yuni Hidayat;127178******;yuni.hidayat65@gmail.com;83580002722;Bali;Bali;12/12/1977;Female;rejected;26/09/2023;REF-8587
NBC0961;Laras Sugiarto;327513******;laras.sugiarto619@outlook.com;82913681720;Jakarta;DKI Jakarta;26/11/1983;Female;verified;07/09/2022;REF-6666
NBC0962;Hadi Budiman;327532******;hadi.budiman929@gmail.com;87297352595;Surabaya;Jawa Timur;28/07/2004;Male;verified;13/03/2023;
NBC0963;Hadi Halim;337499******;hadi.halim631@yahoo.com;87992045735;Jakarta;DKI Jakarta;11/02/1985;Male;verified;22/09/2022;REF-7993
NBC0964;Vino Wijaya;127160******;vino.wijaya94@gmail.com;87708269718;Surabaya;Jawa Timur;08/02/1982;Male;verified;14/02/2023;REF-2616
NBC0965;Fajar Hidayat;327522******;fajar.hidayat363@yahoo.com;87821764846;Bandung;Jawa Barat;18/06/1996;Male;pending;15/02/2023;REF-5303
NBC0966;Luki Anwar;327328******;luki.anwar976@yahoo.com;88801944258;Jakarta;DKI Jakarta;26/01/2005;Male;verified;12/11/2022;
NBC0967;Umi Permana;327355******;umi.permana415@gmail.com;85295350637;Bandung;Jawa Barat;22/12/1985;Female;rejected;17/05/2022;
NBC0968;Andi Iskandar;327597******;andi.iskandar813@hotmail.com;83130753841;Medan;Sumatera Utara;20/04/2004;Male;verified;26/10/2023;REF-2175
NBC0969;Yusuf Permana;327594******;yusuf.permana59@outlook.com;88639756154;Bali;Bali;11/05/1996;Male;unverified;03/04/2022;REF-5119
NBC0970;Kartika Kusuma;357821******;kartika.kusuma439@outlook.com;81195564091;Jakarta;DKI Jakarta;05/11/2000;Female;verified;09/02/2024;REF-4465
NBC0971;Erika Darmawan;357833******;erika.darmawan62@hotmail.com;81204262019;Bali;Bali;31/03/2004;Female;verified;13/10/2024;REF-2471
NBC0972;Bayu Suryadi;517141******;bayu.suryadi770@hotmail.com;87678976098;Surabaya;Jawa Timur;15/04/1996;Male;verified;18/03/2023;REF-7985
NBC0973;Ganesha Lestari;327187******;ganesha.lestari789@yahoo.com;82760759889;Pontianak;Kalimantan Barat;24/04/1996;Male;pending;20/01/2025;REF-4886
NBC0974;Maya Firmansyah;337424******;maya.firmansyah618@gmail.com;88654308952;Medan;Sumatera Utara;17/06/1985;Female;verified;13/09/2022;REF-3597
NBC0975;Bayu Rahman;317154******;bayu.rahman498@hotmail.com;83497470002;Jakarta;DKI Jakarta;17/11/1993;Male;verified;08/08/2024;REF-6065
NBC0976;Galih Zulkarnain;127161******;galih.zulkarnain305@hotmail.com;87741636560;Bali;Bali;11/07/1986;Male;verified;09/11/2023;REF-7663
NBC0977;Taufik Lestari;127135******;taufik.lestari39@hotmail.com;83969277119;Banjarmasin;Kalimantan Selatan;28/02/2004;Male;verified;04/01/2024;REF-7228
NBC0978;Luki Santoso;357885******;luki.santoso478@gmail.com;82551282763;Jakarta;DKI Jakarta;18/02/1994;Male;verified;06/09/2023;REF-2283
NBC0979;Prita Hakim;167189******;prita.hakim871@outlook.com;87654663454;Depok;Jawa Barat;08/02/1988;Female;verified;30/03/2023;REF-5217
NBC0980;Ulfa Sugiarto;327582******;ulfa.sugiarto951@yahoo.com;87344974394;Depok;Jawa Barat;22/05/1993;Female;verified;25/06/2023;REF-3807
NBC0981;Andi Mahendra;167163******;andi.mahendra132@hotmail.com;88398894132;Surabaya;Jawa Timur;25/08/1979;Male;rejected;17/01/2022;
NBC0982;Erika Nugroho;317198******;erika.nugroho178@gmail.com;85075485346;Jakarta;DKI Jakarta;15/08/1991;Female;verified;21/11/2023;REF-3161
NBC0983;Hani Wijaya;337411******;hani.wijaya44@outlook.com;83964612939;Surabaya;Jawa Timur;13/06/1977;Female;verified;26/02/2022;REF-6828
NBC0984;Hendra Sugiarto;337469******;hendra.sugiarto342@hotmail.com;83896359570;Surabaya;Jawa Timur;30/11/1999;Male;verified;31/05/2024;
NBC0985;Maulana Anwar;327143******;maulana.anwar723@outlook.com;87434566311;Padang;Sumatera Barat;29/12/1984;Male;verified;15/01/2025;REF-1787
NBC0986;Tika Permana;337462******;tika.permana162@yahoo.com;81334742463;Bandung;Jawa Barat;05/06/2004;Female;rejected;09/08/2022;REF-4800
NBC0987;Winda Yudha;167198******;winda.yudha691@hotmail.com;87008529469;Bandung;Jawa Barat;01/04/1977;Female;verified;10/11/2022;
NBC0988;Sinta Darmawan;127146******;sinta.darmawan66@hotmail.com;83304350238;Jakarta;DKI Jakarta;12/06/1991;Female;pending;07/04/2022;REF-5592
NBC0989;Umar Permana;127153******;umar.permana748@yahoo.com;82328293020;Semarang;Jawa Tengah;11/01/1981;Male;verified;08/11/2023;REF-2766
NBC0990;Budi Lestari;317138******;budi.lestari203@outlook.com;85771167507;Surabaya;Jawa Timur;23/02/1994;Male;verified;18/10/2022;
NBC0991;Yuni Ramadhan;337417******;yuni.ramadhan178@outlook.com;88530123984;Medan;Sumatera Utara;15/11/1996;Female;pending;16/12/2022;REF-4551
NBC0992;Gilang Wijaya;327379******;gilang.wijaya304@hotmail.com;81901722240;Yogyakarta;DI Yogyakarta;30/09/1991;Male;verified;30/04/2022;REF-7776
NBC0993;Rina Aditya;127123******;rina.aditya852@hotmail.com;88754619924;Jakarta;DKI Jakarta;30/03/1977;Female;verified;02/03/2024;REF-9873
NBC0994;Dedi Hidayat;127190******;dedi.hidayat152@outlook.com;87122590956;Semarang;Jawa Tengah;06/09/1992;Male;pending;29/12/2024;REF-5173
NBC0995;Yanti Hidayat;337472******;yanti.hidayat256@yahoo.com;85912121101;Jakarta;DKI Jakarta;25/10/1998;Female;unverified;26/07/2024;
NBC0996;Bambang Rahman;167163******;bambang.rahman827@gmail.com;88170740392;Jakarta;DKI Jakarta;24/10/1990;Male;verified;01/08/2022;REF-5125
NBC0997;Kartika Ramadhan;327173******;kartika.ramadhan105@yahoo.com;82276433872;Depok;Jawa Barat;03/05/1982;Female;verified;13/02/2022;REF-5739
NBC0998;Fajar Tanjung;327358******;fajar.tanjung696@outlook.com;88496330833;Jakarta;DKI Jakarta;02/01/1988;Male;rejected;26/08/2023;REF-1303
NBC0999;Jaka Darmawan;167186******;jaka.darmawan595@outlook.com;81470205968;Bali;Bali;12/09/2005;Male;pending;17/12/2023;REF-6131
NBC1000;Arif Halim;127142******;arif.halim639@yahoo.com;85632956342;Jakarta;DKI Jakarta;17/04/1995;Male;pending;16/10/2024;REF-3793
